Index_ID,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
1075,2020-04-22,Zombie,31.0,forest,kidnapping,brute force,dawn,potions,Zombie,Yes,20.0,M,188.0,14.0,5.0,cat hair,lasagna
1076,2021-03-07,Witch,28.0,village,arson,brute force,dawn,potions,Witch,Yes,330.0,M,155.0,19.0,9.0,hazelnut,brain
1077,2023-11-12,Zombie,83.0,swamp,kidnapping,brute force,dawn,potions,Zombie,No,100.0,M,197.0,18.0,3.0,cat hair,rats
1078,2022-02-08,Vampire,19.0,mountain,nightly disturbance,,night,cloak,Vampire,No,503.0,M,158.0,42.0,6.0,silver,rats
1079,2022-07-26,Ghost,9.0,castle,vandalism,pistol,night,potions,Ghost,Yes,2770.0,M,198.0,77.0,6.0,pumpkin,lasagna
1080,2022-12-10,Zombie,67.0,swamp,kidnapping,knife,night,blood,Zombie,Yes,110.0,M,189.0,17.0,1.0,sunlight,lasagna
1081,2024-01-29,Skeleton,60.0,castle,nightly disturbance,knife,night,cloak,Skeleton,Yes,1054.0,M,187.0,36.0,6.0,silver,humans
1082,2021-03-05,Skeleton,21.0,mountain,arson,brute force,day,bones,Skeleton,No,799.0,F,180.0,30.0,10.0,garlic,lasagna
1083,2023-09-13,Werewolf,28.0,village,nightly disturbance,knife,night,teeth,Werewolf,No,138.0,M,180.0,68.0,6.0,silver,humans
1084,2022-07-01,Zombie,73.0,village,kidnapping,knife,night,potions,Zombie,No,53.0,F,185.0,13.0,2.0,sunlight,humans
1085,2023-06-13,Ghost,13.0,castle,nightly disturbance,,night,cloak,Ghost,No,1332.0,F,174.0,39.0,2.0,sunlight,humans
1086,2023-10-26,Witch,21.0,swamp,arson,axe,dawn,potions,Witch,Yes,445.0,M,155.0,18.0,3.0,hazelnut,brain
1087,2022-07-31,Vampire,37.0,village,theft,brute force,night,cloak,Vampire,No,655.0,M,168.0,43.0,6.0,garlic,lasagna
1088,2022-05-04,Werewolf,82.0,mountain,assault,knife,dusk,fur,Werewolf,No,60.0,F,176.0,63.0,8.0,cat hair,lasagna
1089,2024-04-09,Skeleton,28.0,swamp,assault,pistol,day,bones,Skeleton,No,1352.0,M,169.0,14.0,5.0,hazelnut,brain
1090,2019-12-04,Witch,75.0,SWAMP,kidnapping,,dusk,bones,Witch,No,576.0,F,167.0,11.0,3.0,Pumpkin,lasagna
1091,2020-05-07,Witch,51.0,mountain,kidnapping,Axe,day,bones,Witch,No,378.0,F,160.0,23.0,6.0,pumpkin,rats
1092,2021-06-23,Vampire,2.0,castle,nightly disturbance,axe,night,teeth,Vampire,Yes,361.0,M,173.0,50.0,3.0,silver,humans
1093,2021-01-25,Zombie,78.0,forest,murder,pistol,night,bones,Zombie,No,64.0,M,150.0,13.0,4.0,cat hair,brain
1094,2022-02-04,Skeleton,95.0,castle,vandalism,axe,day,cloak,Skeleton,No,738.0,F,190.0,2.0,5.0,silver,lasagna
1095,2023-09-15,Ghost,93.0,village,vandalism,axe,night,cloak,Ghost,No,2813.0,F,178.0,1.0,10.0,sunlight,brain
1096,2021-03-11,Witch,83.0,forest,kidnapping,,dawn,cloak,Witch,Yes,380.0,F,164.0,12.0,4.0,hazelnut,lasagna
1097,2021-07-18,Vampire,35.0,castle,assault,,night,teeth,Vampire,No,801.0,F,165.0,29.0,2.0,sunlight,rats
1098,2023-07-20,Ghost,49.0,mountain,vandalism,pistol,night,cloak,Ghost,Yes,130.0,F,185.0,32.0,10.0,sunlight,brain
1099,2023-02-02,Zombie,88.0,forest,kidnapping,brute force,dusk,fur,Zombie,No,1.0,M,196.0,9.0,8.0,cat hair,humans
1100,2021-11-23,Skeleton,63.0,mountain,vandalism,,dusk,bones,Skeleton,No,1752.0,M,192.0,43.0,10.0,silver,brain
1101,2022-06-25,Zombie,79.0,swamp,kidnapping,brute force,dusk,blood,Zombie,Yes,114.0,M,169.0,9.0,4.0,cat hair,rats
1102,2022-12-06,Witch,80.0,mountain,arson,knife,dusk,potions,Witch,No,324.0,F,198.0,14.0,2.0,pumpkin,brain
1103,2022-10-21,Ghost,29.0,mountain,vandalism,axe,night,cloak,Ghost,No,2178.0,M,197.0,9.0,8.0,pumpkin,Pesto pasta
1104,2021-10-03,Ghost,68.0,village,vandalism,knife,dawn,Cloak,Ghost,No,1098.0,M,191.0,62.0,9.0,sunlight,brain
1105,2022-03-19,Ghost,73.0,village,nightly disturbance,knife,night,potions,Ghost,Yes,1345.0,F,157.0,75.0,1.0,sunlight,pesto pasta
1106,2024-01-04,Witch,86.0,swamp,arson,,day,bones,Witch,No,361.0,M,177.0,17.0,2.0,hazelnut,brain
1107,2022-11-30,Witch,19.0,village,arson,pistol,dawn,potions,Witch,No,687.0,F,162.0,19.0,5.0,hazelnut,brain
1108,2021-09-06,Zombie,29.0,swamp,murder,pistol,night,fur,Zombie,No,41.0,M,164.0,7.0,4.0,sunlight,brain
1109,2021-10-19,Werewolf,78.0,forest,assault,,night,blood,Werewolf,Yes,1.0,M,180.0,54.0,6.0,garlic,brain
1110,2023-10-08,Zombie,79.0,village,kidnapping,knife,dusk,bones,Zombie,Yes,52.0,F,192.0,20.0,1.0,sunlight,humans
1111,2022-05-16,Skeleton,23.0,mountain,Nightly disturbance,pistol,night,bones,Skeleton,No,877.0,M,164.0,41.0,9.0,cat hair,Brain
1112,2021-05-06,Vampire,47.0,castle,assault,,night,blood,Vampire,Yes,646.0,M,158.0,39.0,7.0,garlic,pesto pasta
1113,2021-07-18,Ghost,52.0,village,nightly disturbance,,night,cloak,Ghost,Yes,774.0,M,167.0,23.0,10.0,pumpkin,rats
1114,2021-03-27,Werewolf,46.0,forest,assault,brute force,night,teeth,Werewolf,Yes,41.0,M,165.0,62.0,9.0,cat hair,pesto pasta
1115,2021-02-13,Vampire,62.0,castle,assault,,night,cloak,Vampire,Yes,244.0,F,195.0,28.0,6.0,silver,lasagna
1116,2020-07-03,Werewolf,43.0,swamp,assault,brute force,day,bones,Werewolf,No,82.0,M,180.0,76.0,6.0,silver,Pesto pasta
1117,2023-11-15,Zombie,42.0,swamp,vandalism,pistol,day,teeth,Zombie,Yes,101.0,M,193.0,15.0,5.0,pumpkin,humans
1118,2020-11-27,witch,98.0,swamp,arson,pistol,dusk,bones,witch,No,270.0,M,187.0,23.0,5.0,pumpkin,brain
1119,2021-08-06,Ghost,60.0,castle,nightly disturbance,,night,potions,Ghost,No,650.0,F,165.0,39.0,10.0,sunlight,rats
1120,2020-06-30,Zombie,53.0,swamp,vandalism,brute force,dawn,blood,Zombie,Yes,64.0,F,166.0,14.0,7.0,garlic,brain
1121,2023-12-29,Vampire,40.0,village,nightly disturbance,,night,teeth,Vampire,Yes,489.0,M,161.0,54.0,8.0,silver,pesto pasta
1122,2022-10-31,Vampire,3.0,mountain,nightly disturbance,pistol,night,teeth,Vampire,No,759.0,M,176.0,42.0,7.0,silver,Lasagna
1123,2024-02-06,Vampire,84.0,castle,assault,knife,dawn,cloak,Vampire,No,471.0,F,183.0,46.0,4.0,sunlight,lasagna
1124,2023-09-12,Vampire,33.0,castle,nightly disturbance,knife,night,blood,Vampire,No,232.0,F,186.0,31.0,6.0,silver,lasagna
1125,2020-11-12,Vampire,95.0,castle,murder,knife,night,blood,Vampire,No,673.0,M,169.0,50.0,8.0,garlic,lasagna
1126,2020-11-25,Werewolf,13.0,forest,vandalism,,night,potions,Werewolf,No,124.0,M,163.0,76.0,6.0,silver,humans
1127,2021-01-15,Zombie,31.0,swamp,murder,brute force,dawn,fur,Zombie,No,151.0,M,197.0,14.0,6.0,garlic,Pesto pasta
1128,2023-12-20,Ghost,67.0,castle,vandalism,knife,night,cloak,Ghost,No,1.0,M,179.0,55.0,3.0,hazelnut,rats
1129,2022-07-17,Witch,4.0,swamp,kidnapping,,dusk,cloak,Witch,No,172.0,M,194.0,22.0,9.0,hazelnut,rats
1130,2021-05-18,Witch,36.0,village,kidnapping,brute force,night,cloak,Witch,Yes,390.0,F,170.0,19.0,3.0,pumpkin,humans
1131,2023-11-21,Zombie,99.0,forest,kidnapping,knife,dusk,teeth,Zombie,Yes,82.0,M,185.0,11.0,2.0,garlic,humans
1132,2023-02-18,Zombie,49.0,mountain,assault,,night,teeth,Zombie,No,219.0,F,172.0,18.0,9.0,pumpkin,brain
1133,2024-02-02,Witch,3.0,village,arson,knife,dusk,cloak,Witch,Yes,379.0,M,184.0,26.0,4.0,garlic,humans
1134,2022-10-08,Witch,71.0,village,arson,,day,fur,Witch,Yes,284.0,M,189.0,17.0,2.0,hazelnut,pesto pasta
1135,2023-03-05,Werewolf,71.0,forest,assault,pistol,night,blood,Werewolf,Yes,110.0,F,159.0,65.0,5.0,silver,rats
1136,2021-05-31,Skeleton,20.0,mountain,nightly disturbance,,night,bones,Skeleton,Yes,831.0,F,183.0,17.0,1.0,garlic,rats
1137,2020-05-22,Ghost,93.0,castle,nightly disturbance,axe,night,cloak,Ghost,Yes,1.0,M,189.0,29.0,8.0,garlic,brain
1138,2024-06-30,Vampire,76.0,castle,assault,pistol,dusk,blood,Vampire,Yes,431.0,M,162.0,40.0,5.0,sunlight,rats
1139,2020-11-30,Skeleton,38.0,castle,nightly disturbance,knife,night,bones,Skeleton,No,1418.0,F,194.0,65.0,2.0,silver,rats
1140,2021-06-27,Zombie,60.0,village,kidnapping,pistol,dawn,teeth,Zombie,Yes,34.0,F,155.0,10.0,5.0,sunlight,humans
1141,2021-02-06,Witch,54.0,swamp,arson,axe,dusk,cloak,Witch,No,567.0,M,166.0,23.0,5.0,hazelnut,humans
1142,2021-11-07,Skeleton,93.0,castle,arson,,dusk,cloak,Skeleton,No,1381.0,F,174.0,9.0,9.0,silver,rats
1143,2020-10-31,Ghost,11.0,village,vandalism,axe,dawn,potions,Ghost,Yes,3330.0,M,167.0,62.0,8.0,pumpkin,brain
1144,2021-07-10,Zombie,88.0,village,kidnapping,,day,teeth,Zombie,Yes,117.0,F,175.0,12.0,5.0,garlic,pesto pasta
1145,2019-11-27,Vampire,91.0,castle,Assault,knife,dusk,cloak,Vampire,No,418.0,M,198.0,45.0,8.0,silver,pesto pasta
1146,2023-10-19,Vampire,53.0,village,assault,knife,night,cloak,Vampire,Yes,822.0,F,197.0,41.0,6.0,garlic,pesto pasta
1147,2022-10-27,Ghost,10.0,village,vandalism,knife,dawn,potions,Ghost,Yes,2739.0,M,197.0,30.0,10.0,garlic,pesto pasta
1148,2020-07-15,Ghost,25.0,village,nightly disturbance,,night,cloak,Ghost,No,1.0,F,187.0,78.0,1.0,sunlight,brain
1149,2021-05-13,Witch,64.0,village,theft,,day,potions,Witch,Yes,223.0,F,165.0,22.0,5.0,hazelnut,humans
1150,2020-01-31,Vampire,30.0,village,assault,,dusk,blood,Vampire,Yes,402.0,F,163.0,37.0,6.0,garlic,brain
1151,2020-02-18,Zombie,80.0,swamp,kidnapping,pistol,night,blood,Zombie,Yes,73.0,F,176.0,11.0,4.0,sunlight,rats
1152,2022-12-06,Skeleton,33.0,mountain,vandalism,knife,day,bones,Skeleton,No,1211.0,M,168.0,15.0,1.0,silver,lasagna
1153,2021-06-19,Zombie,23.0,mountain,kidnapping,pistol,night,potions,Zombie,No,21.0,F,169.0,7.0,5.0,garlic,lasagna
1154,2023-09-27,Werewolf,33.0,forest,assault,,night,potions,Werewolf,No,103.0,M,164.0,77.0,6.0,garlic,humans
1155,2020-07-14,Werewolf,92.0,forest,assault,knife,night,BLOOD,Werewolf,No,156.0,F,171.0,92.0,6.0,cat hair,rats
1156,2023-05-28,Ghost,26.0,village,theft,brute force,night,potions,Ghost,Yes,2347.0,M,192.0,69.0,5.0,hazelnut,lasagna
1157,2024-09-11,Witch,96.0,swamp,arson,brute force,day,potions,Witch,No,270.0,F,172.0,18.0,3.0,hazelnut,brain
1159,2022-07-31,Vampire,64.0,mountain,nightly disturbance,knife,night,blood,Vampire,Yes,441.0,M,199.0,38.0,4.0,sunlight,pesto pasta
1160,2020-05-27,Zombie,59.0,swamp,kidnapping,brute force,dusk,teeth,Zombie,No,45.0,F,199.0,10.0,5.0,pumpkin,rats
1161,2024-09-20,Zombie,38.0,village,kidnapping,brute force,dawn,potions,Zombie,Yes,85.0,F,196.0,16.0,9.0,pumpkin,brain
1162,2019-11-24,Ghost,88.0,castle,nightly disturbance,,night,cloak,Ghost,Yes,3290.0,M,195.0,93.0,4.0,Hazelnut,brain
1163,2023-01-17,Skeleton,28.0,mountain,arson,pistol,dawn,bones,Skeleton,No,1207.0,M,191.0,6.0,8.0,silver,pesto pasta
1164,2021-06-03,Ghost,33.0,castle,vandalism,,night,cloak,Ghost,No,1364.0,M,154.0,18.0,1.0,hazelnut,rats
1165,2022-06-17,Skeleton,60.0,castle,assault,,day,cloak,Skeleton,Yes,523.0,F,195.0,1.0,1.0,garlic,rats
1166,2022-07-06,Ghost,29.0,forest,vandalism,brute force,dawn,cloak,Ghost,No,1466.0,M,158.0,42.0,8.0,cat hair,lasagna
1167,2022-04-19,Ghost,23.0,castle,vandalism,knife,night,cloak,Ghost,No,908.0,F,186.0,44.0,3.0,pumpkin,lasagna
1168,2021-09-26,Ghost,5.0,village,vandalism,pistol,dusk,potions,Ghost,No,108.0,M,174.0,55.0,6.0,garlic,pesto pasta
1169,2020-11-10,Skeleton,50.0,mountain,vandalism,,day,bones,Skeleton,No,1112.0,M,168.0,22.0,1.0,garlic,pesto pasta
1170,2020-02-12,Skeleton,88.0,castle,assault,axe,day,cloak,Skeleton,No,1563.0,F,150.0,26.0,5.0,silver,lasagna
1171,2021-03-30,Ghost,88.0,village,nightly disturbance,pistol,night,cloak,Ghost,Yes,995.0,M,196.0,23.0,9.0,sunlight,lasagna
1172,2024-08-28,Werewolf,18.0,mountain,assault,axe,night,bones,Werewolf,Yes,51.0,M,173.0,74.0,6.0,garlic,lasagna
1173,2022-07-04,Witch,29.0,swamp,arson,knife,night,bones,Witch,No,309.0,F,194.0,17.0,8.0,pumpkin,humans
1174,2020-06-19,Witch,40.0,village,arson,,dusk,cloak,Witch,Yes,433.0,M,160.0,26.0,1.0,hazelnut,rats
1175,2024-06-08,Witch,2.0,forest,kidnapping,axe,dusk,fur,Witch,Yes,100.0,M,197.0,13.0,3.0,hazelnut,humans
1176,2020-03-11,Skeleton,3.0,mountain,assault,brute force,dusk,bones,Skeleton,Yes,579.0,M,168.0,39.0,8.0,GARLIC,rats
1177,2022-01-27,Skeleton,36.0,castle,vandalism,knife,night,bones,Skeleton,Yes,918.0,M,171.0,1.0,1.0,garlic,lasagna
1178,2022-08-02,Werewolf,61.0,forest,assault,knife,night,bones,Werewolf,Yes,92.0,M,182.0,71.0,7.0,silver,brain
1179,2020-03-29,Witch,23.0,mountain,arson,knife,day,potions,Witch,Yes,380.0,M,174.0,14.0,3.0,garlic,brain
1180,2023-01-23,Witch,81.0,swamp,kidnapping,,day,bones,Witch,No,395.0,M,163.0,12.0,3.0,hazelnut,lasagna
1182,2023-09-04,Skeleton,41.0,mountain,arson,axe,day,cloak,Skeleton,Yes,1200.0,F,192.0,52.0,10.0,silver,rats
1183,2020-02-16,Witch,31.0,swamp,arson,,day,potions,Witch,No,394.0,F,173.0,22.0,2.0,silver,lasagna
1184,2020-09-04,Zombie,73.0,swamp,kidnapping,knife,night,potions,Zombie,yes,105.0,F,183.0,11.0,2.0,cat hair,rats
1185,2020-08-30,Werewolf,56.0,mountain,assault,brute force,dusk,fur,Werewolf,No,162.0,F,166.0,90.0,6.0,silver,brain
1186,2024-05-17,Zombie,57.0,mountain,kidnapping,brute force,night,teeth,Zombie,Yes,1.0,M,197.0,12.0,5.0,sunlight,pesto pasta
1187,2022-12-25,Zombie,55.0,swamp,assault,pistol,dawn,potions,Zombie,Yes,89.0,M,158.0,13.0,6.0,sunlight,rats
1188,2021-07-13,Werewolf,94.0,forest,assault,axe,dusk,blood,Werewolf,Yes,76.0,F,153.0,62.0,6.0,cat hair,lasagna
1189,2020-04-21,Zombie,94.0,swamp,kidnapping,knife,night,potions,Zombie,No,78.0,F,184.0,15.0,10.0,sunlight,humans
1190,2021-03-21,Witch,49.0,village,arson,axe,dusk,cloak,Witch,Yes,536.0,M,185.0,12.0,4.0,hazelnut,brain
1191,2020-06-28,Skeleton,33.0,swamp,vandalism,knife,day,bones,Skeleton,No,691.0,M,195.0,28.0,6.0,cat hair,lasagna
1192,2022-12-15,Werewolf,12.0,forest,nightly disturbance,pistol,night,fur,Werewolf,Yes,38.0,M,163.0,100.0,7.0,hazelnut,brain
1193,2024-02-11,Ghost,13.0,village,NIGHTLY DISTURBANCE,knife,night,potions,Ghost,Yes,631.0,F,192.0,27.0,2.0,sunlight,brain
1194,2022-02-28,Zombie,3.0,forest,assault,axe,night,potions,Zombie,No,112.0,F,174.0,13.0,5.0,sunlight,humans
1195,2023-03-24,Werewolf,55.0,mountain,assault,knife,night,teeth,Werewolf,No,195.0,F,188.0,67.0,8.0,silver,rats
1196,2023-03-03,Vampire,41.0,forest,assault,,dawn,blood,Vampire,Yes,826.0,M,170.0,48.0,7.0,garlic,rats
1197,2024-04-05,Vampire,9.0,mountain,assault,,night,blood,Vampire,No,165.0,F,185.0,48.0,8.0,garlic,brain
1198,2023-04-18,Skeleton,48.0,mountain,vandalism,knife,day,cloak,Skeleton,No,128.0,M,158.0,22.0,2.0,garlic,humans
1199,2021-02-03,Witch,19.0,village,arson,knife,day,potions,Witch,Yes,380.0,M,174.0,15.0,3.0,silver,brain
1200,2024-03-05,Skeleton,40.0,castle,nightly disturbance,axe,night,cloak,Skeleton,Yes,1778.0,M,155.0,23.0,3.0,silver,humans
1201,2022-10-04,Skeleton,71.0,mountain,arson,axe,day,bones,Skeleton,Yes,1472.0,M,185.0,17.0,9.0,cat hair,rats
1202,2021-12-17,Skeleton,7.0,mountain,vandalism,,dusk,cloak,Skeleton,Yes,484.0,F,166.0,35.0,4.0,silver,pesto pasta
1203,2022-05-09,Skeleton,12.0,mountain,nightly disturbance,brute force,night,bones,Skeleton,Yes,1.0,F,182.0,25.0,5.0,silver,lasagna
1204,2022-04-23,Ghost,43.0,village,vandalism,knife,dusk,potions,Ghost,No,939.0,M,190.0,36.0,1.0,sunlight,brain
1205,2021-06-29,Ghost,41.0,village,nightly disturbance,,night,Potions,Ghost,Yes,1780.0,F,183.0,70.0,10.0,pumpkin,brain
1206,2024-08-25,werewolf,23.0,village,assault,knife,night,fur,werewolf,Yes,64.0,M,150.0,85.0,7.0,hazelnut,brain
1207,2023-02-16,Vampire,49.0,castle,murder,knife,night,blood,Vampire,Yes,537.0,M,176.0,24.0,9.0,silver,brain
1208,2022-03-26,Skeleton,2.0,Mountain,vandalism,,night,cloak,Skeleton,No,603.0,F,194.0,28.0,1.0,silver,pesto pasta
1209,2021-07-16,Werewolf,31.0,forest,assault,knife,dusk,blood,Werewolf,Yes,73.0,M,186.0,58.0,9.0,hazelnut,lasagna
1210,2023-01-06,Vampire,87.0,castle,assault,,night,blood,Vampire,No,342.0,F,168.0,59.0,5.0,sunlight,humans
1211,2023-04-23,Zombie,98.0,swamp,murder,axe,day,bones,Zombie,Yes,139.0,F,156.0,12.0,4.0,pumpkin,humans
1212,2020-03-01,Witch,95.0,swamp,arson,,dawn,bones,Witch,Yes,331.0,M,199.0,24.0,2.0,hazelnut,rats
1213,2023-03-31,Ghost,79.0,castle,theft,,night,cloak,Ghost,Yes,1099.0,F,187.0,90.0,1.0,pumpkin,lasagna
1214,2023-12-23,Zombie,52.0,swamp,kidnapping,brute force,Dusk,teeth,Zombie,No,129.0,M,185.0,20.0,4.0,garlic,brain
1215,2020-05-20,Vampire,47.0,village,nightly disturbance,pistol,night,cloak,Vampire,Yes,317.0,M,168.0,36.0,8.0,sunlight,rats
1216,2024-02-08,Zombie,12.0,swamp,kidnapping,knife,day,teeth,Zombie,No,48.0,M,168.0,18.0,1.0,cat hair,pesto pasta
1217,2020-12-28,Witch,54.0,village,arson,,night,cloak,Witch,No,492.0,F,181.0,25.0,5.0,garlic,lasagna
1218,2023-05-03,Vampire,62.0,castle,murder,knife,night,cloak,Vampire,No,403.0,F,186.0,53.0,9.0,garlic,rats
1219,2021-01-04,Zombie,66.0,village,kidnapping,,dawn,teeth,Zombie,Yes,53.0,F,169.0,20.0,2.0,cat hair,rats
1220,2021-04-23,Ghost,42.0,village,nightly disturbance,,night,cloak,Ghost,Yes,1.0,M,156.0,67.0,1.0,sunlight,lasagna
1221,2023-07-13,Ghost,86.0,castle,nightly disturbance,knife,night,cloak,Ghost,Yes,1279.0,M,169.0,60.0,3.0,sunlight,rats
1222,2020-04-13,Werewolf,24.0,mountain,assault,axe,dusk,fur,Werewolf,Yes,103.0,M,197.0,100.0,7.0,cat hair,pesto pasta
1223,2020-09-15,Zombie,81.0,swamp,assault,axe,dawn,fur,Zombie,No,12.0,M,160.0,20.0,5.0,sunlight,HUMANS
1224,2021-03-04,Skeleton,28.0,mountain,arson,,dawn,bones,Skeleton,Yes,392.0,M,190.0,22.0,2.0,silver,humans
1225,2020-10-19,Zombie,51.0,swamp,assault,axe,night,potions,Zombie,Yes,25.0,M,194.0,25.0,3.0,garlic,lasagna
1226,2022-12-03,Vampire,73.0,castle,nightly disturbance,brute force,night,blood,Vampire,Yes,588.0,F,191.0,50.0,6.0,garlic,pesto pasta
1227,2020-03-31,Vampire,61.0,castle,assault,brute force,night,teeth,Vampire,No,765.0,F,173.0,34.0,8.0,garlic,humans
1228,2020-09-14,Zombie,76.0,forest,kidnapping,pistol,day,fur,Zombie,Yes,1.0,F,163.0,14.0,9.0,garlic,rats
1229,2019-11-04,Witch,25.0,mountain,kidnapping,,dawn,cloak,Witch,Yes,599.0,M,162.0,15.0,3.0,hazelnut,brain
1230,2022-02-12,Ghost,54.0,mountain,nightly disturbance,axe,night,cloak,Ghost,Yes,1737.0,F,165.0,43.0,10.0,SUNLIGHT,rats
1231,2022-05-09,Vampire,15.0,village,nightly disturbance,brute force,night,blood,Vampire,No,1120.0,M,170.0,37.0,7.0,sunlight,lasagna
1232,2023-09-10,Ghost,12.0,castle,vandalism,,night,potions,Ghost,Yes,1978.0,F,151.0,49.0,5.0,pumpkin,humans
1233,2023-02-27,Vampire,63.0,castle,nightly disturbance,pistol,night,teeth,Vampire,Yes,565.0,M,158.0,34.0,7.0,garlic,brain
1234,2022-06-18,Werewolf,22.0,forest,nightly disturbance,pistol,night,fur,Werewolf,Yes,118.0,M,168.0,90.0,8.0,silver,lasagna
1235,2021-06-17,Skeleton,58.0,mountain,arson,knife,day,cloak,Skeleton,No,1036.0,F,194.0,15.0,4.0,silver,brain
1236,2020-01-04,Vampire,96.0,mountain,nightly disturbance,brute force,night,blood,Vampire,No,427.0,F,183.0,43.0,8.0,sunlight,lasagna
1237,2021-02-15,Ghost,37.0,castle,vandalism,knife,dawn,cloak,Ghost,Yes,1461.0,F,186.0,44.0,1.0,sunlight,lasagna
1238,2021-06-11,Werewolf,85.0,village,assault,,night,blood,Werewolf,No,77.0,M,197.0,80.0,4.0,garlic,humans
1239,2023-10-16,Vampire,89.0,castle,assault,brute force,dawn,blood,Vampire,Yes,536.0,M,179.0,36.0,4.0,sunlight,rats
1240,2021-05-31,Witch,18.0,village,arson,axe,day,POTIONS,Witch,Yes,303.0,M,180.0,9.0,4.0,hazelnut,pesto pasta
1241,2023-10-08,Skeleton,65.0,mountain,assault,,dusk,bones,Skeleton,No,690.0,M,166.0,25.0,2.0,cat hair,rats
1242,2024-08-24,Vampire,41.0,castle,assault,knife,night,cloak,Vampire,No,680.0,M,151.0,35.0,6.0,garlic,brain
1243,2022-05-16,Werewolf,40.0,forest,assault,axe,night,fur,Werewolf,Yes,99.0,F,170.0,44.0,6.0,hazelnut,humans
1244,2020-03-23,Witch,53.0,swamp,arson,pistol,night,potions,Witch,Yes,254.0,F,152.0,12.0,3.0,hazelnut,humans
1245,2023-09-06,Zombie,85.0,swamp,kidnapping,pistol,night,bones,Zombie,Yes,173.0,F,197.0,13.0,9.0,silver,lasagna
1246,2021-02-19,werewolf,77.0,village,vandalism,,night,blood,werewolf,Yes,156.0,M,179.0,100.0,6.0,cat hair,pesto pasta
1247,2021-04-23,Werewolf,14.0,mountain,vandalism,,day,fur,Werewolf,Yes,111.0,M,165.0,82.0,7.0,cat hair,brain
1248,2024-03-30,Witch,8.0,village,kidnapping,knife,day,bones,Witch,No,766.0,M,153.0,23.0,3.0,hazelnut,rats
1249,2024-04-06,Werewolf,10.0,swamp,assault,,night,teeth,Werewolf,No,103.0,M,193.0,74.0,6.0,cat hair,brain
1250,2023-05-02,Witch,24.0,village,arson,knife,day,cloak,Witch,No,250.0,F,180.0,20.0,1.0,pumpkin,brain
1251,2023-02-18,Vampire,82.0,castle,assault,brute force,night,blood,Vampire,No,462.0,M,156.0,52.0,7.0,sunlight,rats
1252,2023-07-15,Witch,80.0,forest,arson,,dusk,potions,Witch,No,330.0,M,178.0,27.0,3.0,garlic,humans
1253,2024-05-02,Witch,8.0,village,assault,knife,dusk,cloak,Witch,Yes,279.0,F,162.0,10.0,2.0,hazelnut,lasagna
1254,2020-12-08,Skeleton,14.0,castle,assault,,dusk,bones,Skeleton,No,941.0,F,171.0,2.0,1.0,cat hair,brain
1255,2022-03-18,Witch,57.0,village,arson,axe,Dusk,bones,Witch,No,452.0,M,194.0,13.0,5.0,hazelnut,rats
1256,2020-06-21,Witch,8.0,village,arson,brute force,dusk,teeth,Witch,Yes,454.0,M,170.0,23.0,4.0,hazelnut,brain
1257,2022-11-18,Zombie,73.0,swamp,kidnapping,,night,fur,Zombie,No,56.0,F,180.0,11.0,4.0,cat hair,lasagna
1258,2021-02-01,Vampire,52.0,castle,assault,brute force,dawn,blood,Vampire,No,594.0,F,161.0,49.0,4.0,garlic,rats
1259,2023-06-17,Skeleton,35.0,castle,vandalism,,day,bones,Skeleton,Yes,975.0,M,180.0,47.0,1.0,silver,pesto pasta
1260,2020-08-30,Zombie,72.0,swamp,kidnapping,,night,blood,Zombie,Yes,75.0,M,189.0,19.0,1.0,garlic,lasagna
1261,2021-04-26,Ghost,85.0,castle,vandalism,pistol,NIGHT,cloak,Ghost,Yes,866.0,M,162.0,64.0,8.0,sunlight,humans
1263,2020-08-16,vampire,21.0,village,assault,knife,dusk,teeth,vampire,No,755.0,F,162.0,45.0,4.0,sunlight,brain
1264,2020-03-24,Ghost,64.0,village,vandalism,pistol,night,potions,Ghost,No,1723.0,F,189.0,12.0,3.0,sunlight,humans
1265,2020-02-29,Witch,63.0,mountain,arson,pistol,dusk,cloak,Witch,No,473.0,M,175.0,24.0,4.0,garlic,humans
1266,2020-10-03,Zombie,70.0,village,kidnapping,,day,potions,Zombie,Yes,47.0,M,197.0,20.0,8.0,silver,brain
1267,2024-04-09,Werewolf,28.0,forest,assault,knife,night,fur,Werewolf,No,83.0,M,150.0,77.0,7.0,hazelnut,humans
1268,2021-07-20,Skeleton,1.0,mountain,assault,,night,cloak,Skeleton,No,1341.0,F,160.0,14.0,2.0,silver,brain
1269,2023-03-01,Werewolf,14.0,forest,assault,brute force,night,fur,Werewolf,No,42.0,M,171.0,91.0,6.0,hazelnut,rats
1270,2024-01-10,Ghost,51.0,castle,nightly disturbance,knife,night,potions,Ghost,Yes,2574.0,M,156.0,66.0,2.0,sunlight,rats
1271,2024-06-13,Vampire,78.0,castle,assault,axe,night,teeth,Vampire,No,283.0,F,156.0,45.0,8.0,silver,humans
1272,2023-01-07,Vampire,76.0,castle,nightly disturbance,,night,teeth,Vampire,No,612.0,M,187.0,28.0,1.0,garlic,lasagna
1273,2021-06-12,Skeleton,75.0,castle,nightly disturbance,pistol,night,BONES,Skeleton,No,369.0,M,152.0,48.0,4.0,silver,humans
