Index_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
7420,Skeleton,No,138.0,F,150.0,19.0,9.0,hazelnut,lasagna
1565,Ghost,No,186.0,F,192.0,28.0,2.0,garlic,humans
7686,Skeleton,No,1291.0,M,192.0,40.0,6.0,cat hair,pesto pasta
1135,Skeleton,Yes,2739.0,M,197.0,30.0,10.0,garlic,pesto pasta
3866,Witch,No,329.0,M,150.0,53.0,10.0,cat hair,lasagna
1386,Witch,Yes,150.0,M,177.0,62.0,6.0,silver,pesto pasta
4509,Werewolf,Yes,186.0,F,164.0,77.0,8.0,silver,rats
8600,Witch,No,1524.0,F,178.0,54.0,8.0,Sunlight,humans
7976,Skeleton,No,278.0,M,160.0,40.0,6.0,garlic,rats
3729,Ghost,Yes,391.0,F,198.0,38.0,6.0,sunlight,brain
7591,Ghost,Yes,1904.0,F,183.0,100.0,9.0,sunlight,brain
5359,Ghost,No,903.0,F,155.0,36.0,7.0,silver,humans
3226,Skeleton,Yes,161.0,F,182.0,61.0,6.0,hazelnut,brain
87,Zombie,No,107.0,F,197.0,5.0,7.0,sunlight,brain
6204,Vampire,Yes,276.0,M,158.0,41.0,6.0,silver,rats
7454,Werewolf,Yes,444.0,F,180.0,21.0,1.0,hazelnut,brain
6197,Skeleton,No,391.0,F,159.0,40.0,6.0,silver,rats
855,Werewolf,Yes,296.0,F,198.0,23.0,1.0,silver,brain
5877,Vampire,No,115.0,F,188.0,6.0,7.0,cat hair,rats
4406,Vampire,Yes,501.0,M,155.0,37.0,3.0,silver,brain
282,Ghost,No,353.0,F,199.0,15.0,1.0,hazelnut,rats
6608,Ghost,Yes,45.0,F,168.0,42.0,1.0,sunlight,pesto pasta
2164,Vampire,Yes,495.0,M,166.0,23.0,3.0,hazelnut,pesto pasta
299,Witch,Yes,664.0,M,163.0,38.0,6.0,garlic,rats
7072,Zombie,No,2078.0,F,170.0,100.0,4.0,sunlight,brain
5196,Ghost,No,698.0,F,174.0,36.0,7.0,sunlight,lasagna
6591,Ghost,Yes,1.0,F,160.0,35.0,10.0,silver,pesto pasta
5106,Vampire,Yes,636.0,F,160.0,27.0,8.0,silver,lasagna
6643,Zombie,No,45.0,M,176.0,17.0,4.0,sunlight,rats
5982,Skeleton,No,349.0,M,188.0,24.0,5.0,silver,pesto pasta
3067,Werewolf,No,611.0,M,180.0,,6.0,silver,lasagna
7827,Witch,No,1851.0,M,196.0,3.0,3.0,garlic,rats
7057,Zombie,Yes,1195.0,F,181.0,46.0,6.0,silver,lasagna
6603,Witch,No,1579.0,M,169.0,48.0,10.0,silver,rats
8582,Werewolf,No,534.0,M,161.0,65.0,10.0,pumpkin,pesto pasta
3551,Vampire,No,138.0,M,182.0,28.0,6.0,cat hair,pesto pasta
1389,Vampire,No,15.0,M,150.0,55.0,4.0,hazelnut,rats
8627,Werewolf,Yes,681.0,F,172.0,46.0,1.0,sunlight,humans
7672,Werewolf,No,71.0,M,192.0,57.0,7.0,silver,rats
9506,Ghost,No,484.0,M,187.0,20.0,2.0,garlic,rats
3678,Ghost,Yes,656.0,M,153.0,44.0,10.0,silver,pesto pasta
4036,Ghost,Yes,384.0,M,191.0,20.0,6.0,hazelnut,brain
1091,Vampire,No,2178.0,M,197.0,9.0,8.0,pumpkin,Pesto pasta
156,Witch,Yes,23.0,M,180.0,9.0,9.0,garlic,humans
4012,Witch,No,2902.0,F,157.0,52.0,4.0,sunlight,lasagna
7507,Zombie,No,10.0,F,165.0,61.0,8.0,hazelnut,brain
4897,Vampire,No,491.0,M,158.0,1.0,9.0,garlic,brain
2374,Werewolf,No,158.0,F,163.0,100.0,2.0,cat hair,brain
4928,Werewolf,Yes,898.0,F,189.0,39.0,7.0,silver,brain
6100,Vampire,Yes,148.0,M,187.0,64.0,6.0,silver,lasagna
2104,Zombie,No,363.0,M,164.0,36.0,6.0,silver,humans
8635,Ghost,Yes,135.0,M,155.0,18.0,1.0,sunlight,lasagna
2426,Zombie,No,545.0,F,191.0,17.0,2.0,hazelnut,pesto pasta
7069,Ghost,Yes,489.0,M,167.0,51.0,3.0,sunlight,rats
6390,Ghost,Yes,60.0,M,177.0,47.0,7.0,garlic,lasagna
9586,Ghost,No,294.0,M,172.0,13.0,8.0,silver,rats
500,Vampire,No,2004.0,F,175.0,51.0,8.0,pumpkin,pesto pasta
3307,Skeleton,No,413.0,F,191.0,16.0,3.0,pumpkin,brain
3677,Werewolf,No,71.0,M,166.0,74.0,7.0,hazelnut,humans
9275,Skeleton,Yes,149.0,F,182.0,10.0,4.0,sunlight,rats
4687,Skeleton,No,283.0,F,151.0,46.0,7.0,garlic,rats
8245,Skeleton,Yes,2526.0,M,154.0,29.0,1.0,sunlight,pesto pasta
3558,Witch,No,134.0,M,190.0,18.0,5.0,garlic,brain
3451,Zombie,Yes,5187.0,M,163.0,54.0,10.0,pumpkin,humans
3872,Werewolf,Yes,131.0,F,192.0,15.0,10.0,sunlight,lasagna
1084,Ghost,Yes,380.0,F,164.0,12.0,4.0,hazelnut,lasagna
1334,Werewolf,No,1707.0,M,194.0,3.0,8.0,hazelnut,lasagna
1618,Zombie,Yes,446.0,M,188.0,12.0,5.0,silver,lasagna
642,Ghost,Yes,572.0,F,150.0,16.0,7.0,pumpkin,Rats
9291,Witch,Yes,91.0,M,160.0,49.0,9.0,silver,lasagna
801,Ghost,Yes,21.0,M,156.0,18.0,4.0,sunlight,rats
6987,Ghost,No,50.0,M,187.0,12.0,2.0,cat hair,rats
8354,VAMPIRE,Yes,136.0,F,175.0,23.0,3.0,silver,pesto pasta
1432,Ghost,Yes,651.0,F,161.0,22.0,6.0,garlic,humans
4791,Zombie,No,522.0,F,179.0,61.0,7.0,sunlight,brain
8899,Werewolf,No,732.0,M,167.0,13.0,1.0,silver,lasagna
9152,Witch,Yes,1453.0,F,157.0,26.0,6.0,silver,humans
5162,Witch,No,704.0,F,181.0,54.0,6.0,sunlight,rats
14,Werewolf,Yes,65.0,M,180.0,70.0,5.0,cat hair,rats
9510,Vampire,No,51.0,M,168.0,69.0,8.0,silver,humans
6875,,No,356.0,F,189.0,43.0,3.0,garlic,pesto pasta
1324,Witch,Yes,486.0,M,158.0,17.0,8.0,hazelnut,brain
8167,Werewolf,No,2209.0,M,169.0,86.0,10.0,garlic,lasagna
281,Ghost,No,148.0,M,155.0,33.0,1.0,garlic,pesto pasta
2077,Vampire,No,526.0,F,197.0,16.0,1.0,hazelnut,brain
7962,Witch,No,89.0,F,197.0,14.0,10.0,cat hair,humans
5917,Witch,Yes,118.0,M,176.0,37.0,6.0,silver,rats
2405,Ghost,Yes,90.0,M,178.0,38.0,8.0,sunlight,brain
9509,Witch,No,1656.0,M,178.0,92.0,7.0,sunlight,humans
2029,Werewolf,No,85.0,M,165.0,5.0,2.0,garlic,brain
4742,Witch,No,322.0,M,169.0,23.0,3.0,pumpkin,lasagna
550,Vampire,Yes,166.0,M,187.0,86.0,6.0,cat hair,lasagna
9019,Werewolf,No,166.0,F,153.0,25.0,2.0,garlic,Lasagna
867,Skeleton,No,53.0,F,198.0,68.0,7.0,silver,humans
4933,Witch,No,402.0,F,185.0,19.0,1.0,hazelnut,rats
933,Vampire,Yes,55.0,M,178.0,13.0,9.0,sunlight,lasagna
6350,Werewolf,No,524.0,F,197.0,44.0,6.0,silver,brain
6480,Werewolf,Yes,91.0,F,197.0,100.0,7.0,cat hair,lasagna
4288,Witch,Yes,128.0,F,173.0,30.0,5.0,silver,humans
9350,Zombie,No,143.0,M,157.0,57.0,7.0,hazelnut,humans
8713,Zombie,Yes,519.0,F,165.0,33.0,10.0,pumpkin,lasagna
129,vampire,Yes,388.0,F,180.0,33.0,6.0,silver,brain
3390,Zombie,Yes,763.0,M,176.0,43.0,8.0,cat hair,pesto pasta
2836,Witch,Yes,472.0,F,170.0,53.0,8.0,garlic,rats
8112,Werewolf,Yes,299.0,F,178.0,57.0,10.0,garlic,brain
2154,Zombie,No,1.0,M,161.0,1.0,4.0,cat hair,brain
2737,Skeleton,Yes,94.0,F,161.0,14.0,4.0,garlic,rats
878,Werewolf,Yes,394.0,M,173.0,29.0,4.0,hazelnut,pesto pasta
7945,Vampire,Yes,4487.0,M,160.0,50.0,6.0,cat hair,lasagna
6068,Werewolf,Yes,58.0,M,192.0,21.0,5.0,cat hair,rats
7444,Skeleton,No,585.0,F,161.0,19.0,8.0,garlic,humans
243,Vampire,No,599.0,M,197.0,66.0,3.0,sunlight,brain
7471,Skeleton,No,2022.0,F,172.0,62.0,9.0,sunlight,humans
6307,Witch,Yes,196.0,F,197.0,19.0,8.0,sunlight,lasagna
9681,Skeleton,No,1004.0,M,195.0,100.0,10.0,silver,pesto pasta
5192,Witch,Yes,1940.0,M,171.0,56.0,10.0,garlic,brain
6024,Werewolf,Yes,70.0,M,155.0,84.0,3.0,silver,brain
4578,Witch,No,530.0,M,197.0,34.0,7.0,silver,pesto pasta
7174,Witch,No,1023.0,F,179.0,35.0,1.0,silver,lasagna
5955,Zombie,Yes,60.0,M,158.0,69.0,6.0,silver,humans
5563,Zombie,Yes,775.0,M,168.0,27.0,4.0,garlic,rats
8514,Witch,No,670.0,F,167.0,19.0,1.0,garlic,humans
6865,Werewolf,No,100.0,F,162.0,14.0,4.0,pumpkin,rats
7967,Ghost,No,93.0,F,186.0,21.0,8.0,silver,pesto pasta
3513,Skeleton,No,159.0,F,172.0,74.0,1.0,hazelnut,brain
8566,Witch,Yes,1882.0,M,154.0,22.0,9.0,silver,rats
9479,Witch,No,999.0,F,184.0,38.0,3.0,silver,brain
216,Vampire,Yes,1539.0,M,183.0,41.0,8.0,silver,brain
6954,Vampire,Yes,893.0,F,188.0,1.0,6.0,silver,lasagna
617,Vampire,Yes,671.0,M,177.0,67.0,1.0,pumpkin,humans
4979,Witch,Yes,1319.0,M,155.0,1.0,6.0,pumpkin,brain
2023,Zombie,No,857.0,M,190.0,61.0,8.0,pumpkin,rats
9873,Zombie,No,2045.0,F,199.0,23.0,8.0,garlic,rats
1313,Werewolf,No,76.0,M,153.0,15.0,4.0,garlic,brain
2292,Ghost,No,129.0,F,156.0,8.0,4.0,garlic,humans
8135,Zombie,No,338.0,F,164.0,18.0,1.0,hazelnut,pesto pasta
6566,Witch,Yes,637.0,M,177.0,44.0,7.0,garlic,humans
9383,Werewolf,Yes,140.0,F,187.0,15.0,5.0,Silver,pesto pasta
1920,Skeleton,Yes,873.0,F,168.0,39.0,5.0,garlic,brain
1177,Werewolf,No,691.0,M,195.0,28.0,6.0,cat hair,lasagna
323,Skeleton,Yes,54.0,M,179.0,8.0,4.0,Garlic,pesto pasta
7854,Witch,Yes,147.0,M,170.0,78.0,6.0,cat hair,lasagna
6997,Witch,Yes,1924.0,F,157.0,42.0,6.0,sunlight,rats
1959,Skeleton,No,599.0,F,192.0,25.0,8.0,silver,rats
7869,Skeleton,Yes,765.0,M,186.0,46.0,4.0,sunlight,pesto pasta
6131,Skeleton,Yes,90.0,F,159.0,70.0,6.0,hazelnut,lasagna
4754,Zombie,No,140.0,F,167.0,72.0,6.0,sunlight,pesto pasta
309,Zombie,Yes,692.0,F,168.0,25.0,9.0,silver,brain
7546,Zombie,Yes,1271.0,F,174.0,21.0,9.0,silver,rats
2929,Witch,No,171.0,F,151.0,10.0,1.0,cat hair,humans
8651,Witch,No,111.0,M,191.0,8.0,1.0,cat hair,rats
7422,Witch,Yes,522.0,M,160.0,24.0,2.0,hazelnut,lasagna
4538,Witch,No,367.0,F,180.0,22.0,3.0,silver,rats
9910,Witch,Yes,117.0,M,186.0,18.0,2.0,sunlight,pesto pasta
9800,Ghost,No,22.0,M,170.0,6.0,10.0,silver,lasagna
7705,Werewolf,No,733.0,F,188.0,37.0,2.0,silver,rats
8472,Zombie,No,219.0,M,196.0,100.0,7.0,silver,pesto pasta
6319,Zombie,Yes,663.0,F,158.0,29.0,5.0,silver,lasagna
810,Zombie,No,621.0,M,164.0,36.0,8.0,silver,humans
1131,Zombie,Yes,3330.0,M,167.0,62.0,8.0,pumpkin,brain
4219,Vampire,Yes,1531.0,F,162.0,29.0,1.0,sunlight,brain
816,Zombie,Yes,17.0,M,177.0,9.0,5.0,garlic,rats
3414,Werewolf,No,239.0,F,178.0,43.0,3.0,sunlight,brain
1207,Skeleton,Yes,1279.0,M,169.0,60.0,3.0,sunlight,rats
5812,Witch,Yes,1079.0,F,162.0,34.0,1.0,hazelnut,Lasagna
4892,Zombie,No,2260.0,F,162.0,100.0,10.0,sunlight,pesto pasta
4603,Vampire,Yes,1459.0,F,191.0,48.0,4.0,silver,rats
5477,Skeleton,Yes,401.0,M,155.0,31.0,6.0,silver,lasagna
2159,Werewolf,No,1.0,M,169.0,71.0,9.0,sunlight,pesto pasta
2011,Witch,Yes,781.0,F,164.0,23.0,8.0,silver,humans
739,Skeleton,Yes,470.0,F,172.0,14.0,7.0,hazelnut,humans
521,Skeleton,No,445.0,M,157.0,35.0,5.0,garlic,humans
9917,Skeleton,No,296.0,M,176.0,17.0,1.0,hazelnut,brain
8572,Vampire,No,637.0,F,151.0,22.0,5.0,silver,lasagna
9148,Witch,No,472.0,F,192.0,21.0,1.0,pumpkin,pesto pasta
713,Witch,Yes,115.0,F,175.0,14.0,5.0,cat hair,brain
2877,Skeleton,No,473.0,M,171.0,38.0,9.0,silver,rats
1876,Ghost,No,966.0,M,161.0,46.0,8.0,silver,humans
350,Vampire,No,1443.0,M,189.0,56.0,1.0,garlic,brain
6685,Zombie,Yes,43.0,M,174.0,93.0,6.0,cat hair,pesto pasta
7680,Skeleton,No,1236.0,F,186.0,46.0,7.0,silver,lasagna
4566,Ghost,No,34.0,F,193.0,80.0,6.0,hazelnut,lasagna
6860,Werewolf,No,1040.0,M,157.0,38.0,8.0,silver,brain
8404,Ghost,Yes,552.0,M,167.0,40.0,6.0,silver,humans
2650,Zombie,No,132.0,M,179.0,62.0,5.0,hazelnut,rats
8917,Skeleton,Yes,1.0,M,175.0,59.0,1.0,sunlight,humans
5052,Skeleton,Yes,63.0,F,178.0,69.0,7.0,hazelnut,brain
3497,Vampire,Yes,709.0,F,153.0,50.0,8.0,silver,humans
8025,Ghost,No,406.0,F,181.0,36.0,9.0,garlic,Humans
3705,Ghost,Yes,121.0,M,163.0,54.0,7.0,SILVER,lasagna
9217,Witch,Yes,94.0,F,162.0,18.0,2.0,cat hair,RATS
3142,Vampire,Yes,97.0,F,167.0,6.0,4.0,garlic,rats
5170,Witch,No,432.0,F,174.0,19.0,3.0,hazelnut,humans
2378,Vampire,Yes,1435.0,F,170.0,46.0,3.0,pumpkin,pesto pasta
9091,Vampire,No,1029.0,M,175.0,50.0,6.0,silver,pesto pasta
4629,Vampire,No,1039.0,F,165.0,45.0,6.0,pumpkin,humans
5031,Witch,No,134.0,F,191.0,100.0,6.0,hazelnut,rats
258,Skeleton,No,616.0,F,182.0,45.0,5.0,silver,brain
3217,Werewolf,Yes,73.0,M,178.0,65.0,8.0,cat hair,lasagna
9884,Zombie,No,1377.0,F,153.0,23.0,8.0,garlic,lasagna
8692,Vampire,No,99.0,M,161.0,35.0,1.0,sunlight,pesto pasta
647,Vampire,no,1984.0,M,153.0,31.0,7.0,sunlight,brain
8688,Skeleton,Yes,280.0,F,179.0,23.0,2.0,pumpkin,brain
2199,Vampire,No,1186.0,F,197.0,47.0,9.0,garlic,humans
8034,Vampire,No,117.0,F,165.0,88.0,6.0,silver,pesto pasta
1491,Vampire,No,341.0,M,191.0,23.0,3.0,hazelnut,pesto pasta
8398,Ghost,No,483.0,M,158.0,49.0,6.0,silver,lasagna
4434,Zombie,Yes,92.0,F,152.0,43.0,6.0,silver,brain
9430,Witch,No,333.0,F,199.0,32.0,8.0,sunlight,lasagna
2335,Werewolf,Yes,425.0,M,173.0,20.0,2.0,hazelnut,brain
5608,Witch,No,542.0,F,151.0,19.0,7.0,garlic,pesto pasta
5184,Ghost,No,447.0,M,183.0,57.0,1.0,silver,lasagna
9723,Witch,No,520.0,M,151.0,22.0,9.0,garlic,brain
5965,Zombie,Yes,26.0,M,152.0,22.0,7.0,silver,brain
648,Werewolf,Yes,35.0,M,153.0,13.0,5.0,cat hair,lasagna
6692,Witch,No,2395.0,M,179.0,75.0,1.0,sunlight,rats
5585,Werewolf,Yes,690.0,M,196.0,54.0,6.0,sunlight,rats
4912,Witch,No,462.0,M,187.0,19.0,2.0,hazelnut,pesto pasta
2954,Vampire,No,784.0,F,180.0,50.0,6.0,silver,pesto pasta
8147,Werewolf,No,513.0,F,191.0,25.0,1.0,hazelnut,humans
5391,Witch,Yes,159.0,M,193.0,4.0,5.0,sunlight,humans
2457,Zombie,Yes,136.0,F,168.0,19.0,1.0,cat hair,pesto pasta
1365,Skeleton,No,390.0,F,162.0,48.0,6.0,garlic,humans
4070,Werewolf,Yes,324.0,F,159.0,35.0,6.0,silver,brain
3823,Witch,No,133.0,M,186.0,9.0,10.0,pumpkin,pesto pasta
1003,Zombie,No,684.0,F,178.0,19.0,2.0,hazelnut,brain
3072,Werewolf,Yes,69.0,M,193.0,17.0,5.0,sunlight,pesto pasta
1147,Ghost,No,45.0,F,199.0,10.0,5.0,pumpkin,rats
8852,werewolf,No,162.0,F,179.0,87.0,8.0,silver,pesto pasta
6500,Ghost,Yes,1746.0,F,159.0,9.0,10.0,cat hair,humans
6776,Vampire,Yes,1120.0,M,151.0,60.0,6.0,cat hair,humans
9638,Skeleton,Yes,89.0,M,159.0,3.0,3.0,silver,brain
6538,Skeleton,Yes,262.0,M,193.0,23.0,4.0,hazelnut,brain
4805,Ghost,No,1851.0,M,189.0,40.0,1.0,sunlight,brain
2355,Werewolf,No,314.0,F,154.0,38.0,7.0,garlic,lasagna
1229,Ghost,Yes,99.0,F,170.0,44.0,6.0,hazelnut,humans
3116,Werewolf,Yes,74.0,M,197.0,15.0,5.0,sunlight,humans
2678,Skeleton,Yes,2777.0,M,169.0,55.0,2.0,sunlight,rats
3563,Witch,Yes,209.0,M,180.0,99.0,4.0,silver,lasagna
7706,Vampire,Yes,677.0,M,192.0,40.0,7.0,garlic,brain
7359,Vampire,Yes,70.0,M,187.0,17.0,5.0,sunlight,lasagna
4723,Witch,No,584.0,F,160.0,27.0,5.0,garlic,humans
3871,Ghost,No,434.0,M,189.0,34.0,8.0,silver,lasagna
6876,Witch,No,427.0,M,192.0,13.0,2.0,hazelnut,pesto pasta
9838,Werewolf,Yes,1.0,F,169.0,13.0,10.0,pumpkin,lasagna
882,Witch,No,678.0,M,151.0,39.0,4.0,sunlight,pesto pasta
6613,Zombie,No,69.0,M,178.0,50.0,9.0,silver,lasagna
1900,Vampire,Yes,116.0,M,186.0,12.0,2.0,sunlight,rats
8996,Ghost,Yes,2766.0,F,179.0,54.0,3.0,Pumpkin,brain
3674,Ghost,Yes,390.0,F,179.0,30.0,5.0,hazelnut,humans
2415,Werewolf,Yes,327.0,M,150.0,24.0,3.0,silver,lasagna
5201,Vampire,Yes,349.0,M,196.0,25.0,6.0,silver,brain
1323,Vampire,No,1.0,F,193.0,24.0,2.0,garlic,rats
1999,Werewolf,No,285.0,F,189.0,89.0,2.0,sunlight,humans
6170,Witch,Yes,67.0,M,172.0,18.0,1.0,cat hair,brain
5135,Ghost,No,2403.0,M,153.0,54.0,7.0,garlic,pesto pasta
3479,Vampire,No,407.0,F,197.0,23.0,6.0,garlic,pesto pasta
8258,Vampire,Yes,401.0,F,158.0,21.0,2.0,garlic,pesto pasta
4779,Zombie,No,622.0,F,188.0,47.0,4.0,silver,lasagna
3347,Vampire,Yes,1124.0,M,160.0,22.0,8.0,silver,pesto pasta
1139,Zombie,Yes,73.0,F,176.0,11.0,4.0,sunlight,rats
8273,Witch,Yes,2147.0,M,179.0,42.0,9.0,silver,pesto pasta
9542,Ghost,No,932.0,F,198.0,14.0,2.0,silver,brain
4825,Vampire,No,53.0,F,186.0,14.0,7.0,silver,lasagna
4842,Werewolf,Yes,1638.0,F,152.0,55.0,1.0,sunlight,rats
3346,Witch,Yes,271.0,M,176.0,24.0,3.0,silver,brain
9708,Vampire,Yes,134.0,M,173.0,23.0,5.0,cat hair,lasagna
85,Skeleton,Yes,1052.0,M,188.0,9.0,5.0,silver,rats
8637,Skeleton,No,404.0,M,193.0,50.0,10.0,pumpkin,lasagna
2191,Zombie,No,217.0,M,190.0,33.0,7.0,garlic,brain
4680,Witch,No,416.0,F,194.0,8.0,6.0,hazelnut,pesto pasta
8288,Witch,No,1482.0,F,199.0,26.0,8.0,Sunlight,brain
4544,Skeleton,Yes,2272.0,F,156.0,2.0,1.0,silver,rats
2857,Werewolf,Yes,41.0,F,174.0,16.0,1.0,cat hair,pesto pasta
8414,Witch,No,186.0,M,165.0,12.0,7.0,hazelnut,Brain
1437,Ghost,No,90.0,F,152.0,40.0,1.0,cat hair,lasagna
3716,Witch,Yes,245.0,M,166.0,19.0,1.0,pumpkin,pesto pasta
6427,Zombie,Yes,71.0,F,182.0,65.0,6.0,hazelnut,brain
2889,Witch,Yes,2005.0,F,154.0,42.0,10.0,hazelnut,brain
5599,Werewolf,Yes,223.0,F,156.0,46.0,6.0,garlic,rats
8464,Werewolf,No,617.0,F,154.0,18.0,3.0,garlic,pesto pasta
5683,Werewolf,No,68.0,F,163.0,21.0,10.0,cat hair,humans
5437,Skeleton,Yes,69.0,F,151.0,79.0,5.0,SILVER,brain
2450,Werewolf,No,682.0,M,163.0,16.0,4.0,hazelnut,pesto pasta
6679,Vampire,No,540.0,F,198.0,10.0,6.0,hazelnut,lasagna
9197,Vampire,Yes,100.0,F,180.0,81.0,7.0,cat hair,rats
8538,Zombie,No,152.0,F,171.0,35.0,3.0,garlic,rats
2741,Witch,No,728.0,M,159.0,16.0,2.0,hazelnut,lasagna
5980,Zombie,Yes,942.0,F,159.0,35.0,5.0,hazelnut,pesto pasta
3572,Ghost,Yes,1136.0,F,165.0,14.0,9.0,silver,pesto pasta
2831,Werewolf,No,680.0,F,185.0,33.0,7.0,sunlight,LASAGNA
4540,Witch,Yes,1510.0,F,198.0,32.0,7.0,pumpkin,brain
366,Witch,No,1001.0,M,175.0,79.0,2.0,sunlight,humans
5772,Zombie,No,1358.0,F,191.0,33.0,7.0,silver,lasagna
4617,werewolf,Yes,508.0,F,165.0,20.0,4.0,hazelnut,brain
9696,Vampire,Yes,352.0,M,152.0,26.0,9.0,garlic,lasagna
8009,Ghost,Yes,313.0,M,173.0,24.0,9.0,pumpkin,lasagna
2090,Vampire,Yes,321.0,M,196.0,5.0,10.0,garlic,rats
6230,Vampire,Yes,53.0,F,183.0,28.0,5.0,hazelnut,humans
9272,Ghost,Yes,710.0,M,193.0,65.0,2.0,garlic,lasagna
2043,Skeleton,Yes,95.0,M,194.0,49.0,9.0,sunlight,humans
4372,Skeleton,No,65.0,F,179.0,16.0,3.0,cat hair,rats
3869,Skeleton,No,262.0,M,190.0,22.0,3.0,garlic,rats
7407,Zombie,No,1351.0,F,191.0,56.0,10.0,sunlight,rats
2320,Werewolf,No,40.0,F,166.0,15.0,4.0,sunlight,rats
1433,Werewolf,No,541.0,F,168.0,25.0,3.0,hazelnut,brain
6632,Skeleton,No,899.0,M,192.0,44.0,3.0,garlic,brain
2958,Vampire,Yes,2869.0,F,151.0,30.0,1.0,pumpkin,rats
276,Vampire,Yes,2308.0,F,196.0,32.0,10.0,silver,rats
762,Witch,Yes,306.0,M,188.0,25.0,8.0,pumpkin,brain
2446,Zombie,Yes,268.0,F,182.0,29.0,5.0,hazelnut,pesto pasta
4981,Vampire,Yes,1192.0,F,175.0,22.0,9.0,garlic,rats
5537,Vampire,No,471.0,M,171.0,21.0,5.0,hazelnut,lasagna
5768,Witch,Yes,2541.0,M,154.0,44.0,10.0,pumpkin,brain
467,Werewolf,No,1164.0,F,179.0,21.0,1.0,pumpkin,humans
3668,Witch,Yes,596.0,F,150.0,33.0,2.0,sunlight,Rats
4241,Witch,No,169.0,F,161.0,78.0,2.0,Cat hair,rats
9849,Werewolf,No,45.0,F,186.0,13.0,4.0,cat hair,brain
8,Witch,No,465.0,M,177.0,18.0,2.0,hazelnut,pesto pasta
1868,Werewolf,No,720.0,F,180.0,15.0,6.0,hazelnut,rats
8521,Werewolf,No,1337.0,M,194.0,49.0,4.0,hazelnut,pesto pasta
3590,Zombie,Yes,1208.0,F,194.0,28.0,3.0,sunlight,humans
8269,Werewolf,No,333.0,F,151.0,25.0,3.0,hazelnut,pesto pasta
6967,Werewolf,Yes,299.0,M,180.0,38.0,8.0,silver,rats
6595,Werewolf,Yes,338.0,M,189.0,15.0,4.0,pumpkin,brain
8960,Werewolf,Yes,892.0,M,183.0,49.0,8.0,silver,brain
2585,Zombie,Yes,2548.0,F,167.0,58.0,1.0,cat hair,rats
2307,Zombie,Yes,2406.0,M,183.0,54.0,3.0,sunlight,rats
1026,Witch,No,673.0,F,191.0,22.0,6.0,sunlight,brain
8405,Werewolf,Yes,321.0,M,174.0,20.0,8.0,hazelnut,lasagna
8740,Werewolf,No,675.0,M,150.0,54.0,6.0,sunlight,lasagna
1590,Vampire,No,531.0,M,175.0,32.0,6.0,sunlight,humans
6013,Ghost,No,46.0,M,184.0,67.0,7.0,silver,rats
2826,Werewolf,No,113.0,F,188.0,20.0,6.0,cat hair,humans
4055,Witch,No,48.0,F,161.0,32.0,4.0,sunlight,humans
9030,Vampire,No,127.0,F,197.0,16.0,4.0,pumpkin,rats
6867,Werewolf,Yes,64.0,M,168.0,11.0,4.0,garlic,humans
1803,Witch,Yes,46.0,M,155.0,75.0,9.0,silver,humans
428,Zombie,No,1465.0,M,167.0,17.0,8.0,silver,pesto pasta
7506,Skeleton,No,102.0,F,179.0,59.0,7.0,garlic,pesto pasta
1341,Ghost,Yes,151.0,F,169.0,60.0,7.0,SILVER,pesto pasta
4809,Witch,No,637.0,F,192.0,32.0,6.0,garlic,lasagna
4926,Witch,No,315.0,F,161.0,33.0,2.0,silver,rats
5297,Skeleton,No,187.0,M,175.0,15.0,6.0,cat hair,brain
2319,Zombie,No,742.0,M,173.0,56.0,8.0,sunlight,pesto pasta
7653,Witch,No,788.0,F,196.0,13.0,2.0,silver,humans
93,Vampire,No,536.0,F,192.0,34.0,6.0,silver,rats
9710,Skeleton,No,1836.0,M,164.0,92.0,3.0,sunlight,brain
2003,Ghost,Yes,1371.0,F,186.0,29.0,5.0,silver,lasagna
2923,Werewolf,Yes,758.0,M,163.0,27.0,5.0,garlic,pesto pasta
2613,Vampire,No,125.0,F,185.0,4.0,7.0,garlic,pesto pasta
2142,Werewolf,Yes,1.0,F,191.0,79.0,9.0,sunlight,rats
1145,Vampire,No,270.0,F,172.0,18.0,3.0,hazelnut,brain
7160,Skeleton,No,3451.0,F,192.0,70.0,6.0,sunlight,brain
3964,Witch,No,1067.0,F,198.0,11.0,2.0,garlic,humans
5670,Ghost,Yes,2494.0,F,181.0,86.0,1.0,sunlight,brain
6463,Skeleton,Yes,1.0,F,192.0,85.0,7.0,sunlight,humans
7473,Ghost,Yes,52.0,F,162.0,13.0,2.0,cat hair,humans
2312,Zombie,Yes,12.0,M,159.0,7.0,8.0,garlic,brain
9112,Zombie,No,160.0,M,188.0,68.0,7.0,hazelnut,lasagna
7037,Vampire,Yes,1157.0,M,164.0,81.0,3.0,sunlight,pesto pasta
9659,Zombie,No,72.0,F,165.0,3.0,5.0,cat hair,PESTO PASTA
1890,Vampire,No,1.0,M,170.0,70.0,8.0,cat hair,humans
6764,Ghost,No,3946.0,M,196.0,89.0,10.0,sunlight,brain
6713,Witch,Yes,219.0,M,193.0,24.0,5.0,hazelnut,brain
1853,Witch,No,941.0,F,199.0,41.0,5.0,garlic,pesto pasta
4795,Skeleton,No,427.0,F,175.0,14.0,1.0,garlic,pesto pasta
